file_name,entry_id,block_name,source_tag,name_metal_tag,topology_tag,dim_tag,file_size_bytes,file_sha1,chemical_formula_sum_raw,parse_status,parse_fail_reason
0000[NiFe][bcu]3[ASR]1.cif,0,0000[NiFe][bcu]3[ASR]1,ASR,NiFe,bcu,3,16197,222141fabfcb64b5d55a1b6d4936f57fed56b015,"""Fe8 Ni6 H80 C104 O36""",PASS,
0000[NiLa][stp]3[ASR]1.cif,0,0000[NiLa][stp]3[ASR]1,ASR,NiLa,stp,3,6549,f6b94d3bd406e48987b3937f57c925424827bfe3,"""La2 Ni3 H30 C24 N6 O24""",PASS,
0000[NiMo][nan]3[ASR]1.cif,0,0000[NiMo][nan]3[ASR]1,ASR,NiMo,nan,3,9016,e5c9190389727eed4fd55c9d1eeb82758539b73b,"""Ni2 Mo8 H40 C30 N30 O16""",PASS,
0000[Ni][ant]3[ASR]1.cif,0,0000[Ni][ant]3[ASR]1,ASR,Ni,ant,3,5301,1526aaf3e1bdc47be85444395ca6fc3fb970e8de,"""Ni4 H16 C28 N4 O18""",PASS,
0000[Ni][dia]3[ASR]3.cif,0,0000[Ni][dia]3[ASR]3,ASR,Ni,dia,3,7813,784074e605bfc28f8b86df07df07e5cdf1c21197,"""Ni12 H24 C24 O48""",PASS,
0000[Ni][nan]2[ASR]1.cif,0,0000[Ni][nan]2[ASR]1,ASR,Ni,nan,2,24586,73e196ea1a11171c478f16f98e2aaa0308f31699,"""Ni8 H140 C144 N32 O38""",PASS,
0000[Ni][nan]3[ASR]1.cif,0,0000[Ni][nan]3[ASR]1,ASR,Ni,nan,3,20439,9ccf046641fc08cbd8334f66322802db7183baea,"""Ni6 H92 C148 S6 N8 O38""",PASS,
0000[Ni][pcu]3[ASR]2.cif,0,0000[Ni][pcu]3[ASR]2,ASR,Ni,pcu,3,5096,004c9089bbd34ebc5ee5586ba61629be6656f132,"""Ni1 H30 C24 N12""",PASS,
0000[PrSb][dia]3[ASR]1.cif,0,0000[PrSb][dia]3[ASR]1,ASR,PrSb,dia,3,10084,a0538bb96a1a27eb40f65adf7e66f502e04b83c8,"""Pr2 Sb4 H48 C40 N8 O40""",PASS,
0000[Pr][crs]3[ASR]1.cif,0,0000[Pr][crs]3[ASR]1,ASR,Pr,crs,3,36740,531bb56f17b5e6172124b4bc11ca854861d5362c,"""Pr16 H208 C192 N128""",PASS,
0000[Pr][nan]3[ASR]1.cif,0,0000[Pr][nan]3[ASR]1,ASR,Pr,nan,3,33226,a87b17afeefd6e2c9c9d5cfca45df2c7b835559e,"""Pr12 H144 C252 N12 O72""",PASS,
0000[Pr][rtl]3[ASR]1.cif,0,0000[Pr][rtl]3[ASR]1,ASR,Pr,rtl,3,5674,4c7f722c297701560d4f4ec9e1c5b2e19944ad6f,"""Pr4 H20 C28 N4 O20""",PASS,
0000[SiCu][pcu]3[ASR]1.cif,0,0000[SiCu][pcu]3[ASR]1,ASR,SiCu,pcu,3,7551,4a68cf8d4c777f26cb82e36e7df06b32bb9f6fd2,"""Cu2 Si2 H32 C48 N8 F12""",PASS,
0000[Sm][bcu]3[ASR]1.cif,0,0000[Sm][bcu]3[ASR]1,ASR,Sm,bcu,3,12444,78e17885cc1eb9f3addf6e5725e711fac7f9c0ec,"""Sm2 H48 C88 S8 N8 O24""",PASS,
0000[Tb][flu]3[ASR]1.cif,0,0000[Tb][flu]3[ASR]1,ASR,Tb,flu,3,4501,10a85651f48afc5ef7eeb149db5c971895342c00,"""Tb2 H14 C26 N4 O12""",PASS,
0000[Tb][nan]2[ASR]1.cif,0,0000[Tb][nan]2[ASR]1,ASR,Tb,nan,2,13687,f9ccc3c93beb9c454666b7bbe4f2a14b1e16102e,"""Tb4 H48 C96 S12 N12 O24""",PASS,
0000[Tb][nan]2[ASR]2.cif,0,0000[Tb][nan]2[ASR]2,ASR,Tb,nan,2,17124,f77bab3c4fd70e688d4db56ebf9ffa9c93a58212,"""Tb8 H56 C120 O64""",PASS,
0000[Tb][nan]3[ASR]2.cif,0,0000[Tb][nan]3[ASR]2,ASR,Tb,nan,3,6754,04ff738fa064865013116c950a514dc91223216e,"""Tb2 H24 C54 O12""",PASS,
0000[Tb][nan]3[ASR]4.cif,0,0000[Tb][nan]3[ASR]4,ASR,Tb,nan,3,5692,65a8da7df18ce00f8015dfabb3361771da860b06,"""Tb4 H12 C36 O24""",PASS,
0000[Tb][nan]3[ASR]5.cif,0,0000[Tb][nan]3[ASR]5,ASR,Tb,nan,3,16059,8fec5c2a0fc7958bebeb333939cded2299933f07,"""Tb8 H56 C120 O48""",PASS,
0000[Tb][pcu]3[ASR]1.cif,0,0000[Tb][pcu]3[ASR]1,ASR,Tb,pcu,3,8070,d843fd21ca005382cc85c581d31a1df360993b1f,"""Tb4 H24 C48 O36""",PASS,
0000[Tb][rtl]3[ASR]1.cif,0,0000[Tb][rtl]3[ASR]1,ASR,Tb,rtl,3,7282,2c13054eaf15b9a058c27fe0b8b1473946dde562,"""Tb4 H36 C36 O24""",PASS,
0000[Tb][tcs]3[ASR]1.cif,0,0000[Tb][tcs]3[ASR]1,ASR,Tb,tcs,3,4887,794712be412d85fbececd6b1fb2c158d70ccfbf7,"""Tb4 H12 C24 O24""",PASS,
0000[U][nan]3[ASR]1.cif,0,0000[U][nan]3[ASR]1,ASR,U,nan,3,28500,6a492f1328f33483f790b03c8776d048fdeffae4,"""U12 H104 C168 N24 O112""",PASS,
0000[U][pcu]3[ASR]1.cif,0,0000[U][pcu]3[ASR]1,ASR,U,pcu,3,18154,45c24cfc55eb516f22ad517b319a0dc803b548a8,"""U16 H80 C104 N16 O48""",PASS,
0000[ZnCd][nan]3[ASR]1.cif,0,0000[ZnCd][nan]3[ASR]1,ASR,ZnCd,nan,3,20369,2aec7427e403ef19eeaa59e49f4b7a8c959df3c3,"""Zn6 Cd3 H90 C162 O36""",PASS,
0000[ZnSi][pcu]3[ASR]1.cif,0,0000[ZnSi][pcu]3[ASR]1,ASR,ZnSi,pcu,3,24016,dcd9507c984f84e3aeafd4036974b44e8ba55738,"""Zn4 Si4 H128 C176 N16 F24""",PASS,
0000[Zn][dia]3[ASR]2.cif,0,0000[Zn][dia]3[ASR]2,ASR,Zn,dia,3,6497,6f5fecf4ffd5c96de715fa44dbb85250a0d15799,"""Zn4 H24 C28 N24 O8""",PASS,
0000[Zn][dia]3[ASR]4.cif,0,0000[Zn][dia]3[ASR]4,ASR,Zn,dia,3,2906,3fdd2b3ba74739eb9a8c0ebcf1e2a7565e9fb9c8,"""Zn2 H8 C4 N20""",PASS,
0000[Zn][hcb]2[ASR]2.cif,0,0000[Zn][hcb]2[ASR]2,ASR,Zn,hcb,2,7266,e27e9fd8ac6fbbdf0ab54d93bf2d5bd860d73f24,"""Zn4 H28 C44 S4 N4 O16""",PASS,
0000[Zn][hcb]2[ASR]3.cif,0,0000[Zn][hcb]2[ASR]3,ASR,Zn,hcb,2,7280,41a665fc48277ff41de13ce9460fd010ff29d27f,"""Zn4 H28 C44 S4 N4 O16""",PASS,
0000[Zn][hcb]2[ASR]4.cif,0,0000[Zn][hcb]2[ASR]4,ASR,Zn,hcb,2,12819,127fd15790574e56f23de058064fa07fb7ba1a7c,"""Zn4 H56 C84 N16 O24""",PASS,
0000[Zn][hex]3[ASR]1.cif,0,0000[Zn][hex]3[ASR]1,ASR,Zn,hex,3,27395,c726e6930393b2a74f782077bd51b792ffe23191,"""Zn12 H128 C208 N8 O48""",PASS,
0000[Zn][hms]3[ASR]1.cif,0,0000[Zn][hms]3[ASR]1,ASR,Zn,hms,3,17085,00807cbedece7962489dfbcad4564244343ba0a3,"""Zn8 H80 C88 N24 O48""",PASS,
0000[Zn][kgd]2[ASR]1.cif,0,0000[Zn][kgd]2[ASR]1,ASR,Zn,kgd,2,5304,748c5ed5a43ecc69b74572f844956c9224c65f06,"""Zn2 H20 C36 N4 O8""",PASS,
0000[Zn][nan]2[ASR]1.cif,0,0000[Zn][nan]2[ASR]1,ASR,Zn,nan,2,12589,46e8f5cbde29d0786ec0d711da83b21ffe9c0885,"""Zn4 H48 C92 N12 O24""",PASS,
0000[Zn][nan]2[ASR]2.cif,0,0000[Zn][nan]2[ASR]2,ASR,Zn,nan,2,13939,905105d013456293a00102c6abc71eb8628cc6d0,"""Zn8 H60 C96 N4 O32""",PASS,
0000[Zn][nan]2[ASR]3.cif,0,0000[Zn][nan]2[ASR]3,ASR,Zn,nan,2,13631,6f32fa4efd07852e753b98788df5948238767474,"""Zn8 H44 C92 N20 O32""",PASS,
0000[Zn][nan]3[ASR]10.cif,0,0000[Zn][nan]3[ASR]10,ASR,Zn,nan,3,9931,4ea595135e3890c9904316d7da52df43dd55b952,"""Zn8 H44 C48 N28 O12""",PASS,
0000[Zn][nan]3[ASR]11.cif,0,0000[Zn][nan]3[ASR]11,ASR,Zn,nan,3,21359,a8284f98d69a7a24aa0ad93bc4e5048674fa6b97,"""Zn8 H96 C144 N24 O40""",PASS,
0000[Zn][nan]3[ASR]12.cif,0,0000[Zn][nan]3[ASR]12,ASR,Zn,nan,3,6902,b63bd47a4cc8c980caaeaf29f19b3f7bbdc567d5,"""Zn10 H8 C40 O36""",PASS,
0000[Zn][nan]3[ASR]2.cif,0,0000[Zn][nan]3[ASR]2,ASR,Zn,nan,3,20538,e0b2bb154cae9b5228ec5e451610b3cd66e8e45e,"""Zn8 H92 C152 N24 O24""",PASS,
0000[Zn][nan]3[ASR]7.cif,0,0000[Zn][nan]3[ASR]7,ASR,Zn,nan,3,6765,211598b85caf457fd19878b7b025bedf10856dbe,"""Zn8 H16 C36 O32""",PASS,
0000[Zn][nan]3[ASR]8.cif,0,0000[Zn][nan]3[ASR]8,ASR,Zn,nan,3,8064,5471b03c7e336439d9ce19e6ca4e77eeb1d31812,"""Zn8 H32 C44 O28""",PASS,
0000[Zn][nan]3[ASR]9.cif,0,0000[Zn][nan]3[ASR]9,ASR,Zn,nan,3,15491,c3318ba178f5fcb06136abd5cb16460920bc1d25,"""Zn4 H90 C100 N12 O18""",PASS,
0000[Zn][nou]3[ASR]1.cif,0,0000[Zn][nou]3[ASR]1,ASR,Zn,nou,3,6207,3ae5b2d0ccb059a02dfa5f5a749cb09d2fc6d0ea,"""Zn4 H8 C40 O32""",PASS,
0000[Zn][nts]3[ASR]1.cif,0,0000[Zn][nts]3[ASR]1,ASR,Zn,nts,3,54288,af6d316d57350ae6bd18583d634b517e576c1606,"""Zn24 H208 C384 N80 O112""",PASS,
0000[Zn][pcu]3[ASR]2.cif,0,0000[Zn][pcu]3[ASR]2,ASR,Zn,pcu,3,7133,b40dbaaffd13cf4974ca917f6bce361bfb10100b,"""Zn2 H24 C24 N48""",PASS,
0000[Zn][pcu]3[ASR]3.cif,0,0000[Zn][pcu]3[ASR]3,ASR,Zn,pcu,3,38905,7c5da9d4feaf74ffd71b7b7231cb38c33b07c8ba,"""Zn16 H192 C288 N16 O64""",PASS,
0000[Zn][pcu]3[ASR]4.cif,0,0000[Zn][pcu]3[ASR]4,ASR,Zn,pcu,3,44238,f3de39613a492caa48f68a5782cb9bbf977b6f1b,"""Zn16 H208 C320 N32 O80""",PASS,
0000[Zn][pcu]3[ASR]5.cif,0,0000[Zn][pcu]3[ASR]5,ASR,Zn,pcu,3,8338,af0192fc631a2ceefd916b7bd64de0dfc8f33e4e,"""Zn2 H48 C52 N14""",PASS,
0000[Zn][rtl]3[ASR]2.cif,0,0000[Zn][rtl]3[ASR]2,ASR,Zn,rtl,3,11555,5b1082c1edc2eb505c5eaf3cc581112f9f180b56,"""Zn12 P8 H24 C64 O56""",PASS,
0000[Zn][rtl]3[ASR]3.cif,0,0000[Zn][rtl]3[ASR]3,ASR,Zn,rtl,3,5700,b4217dd5e2fbd717063c4042153bd71197fde6c8,"""Zn4 H12 C36 O24""",PASS,
0000[Zn][sql]2[ASR]1.cif,0,0000[Zn][sql]2[ASR]1,ASR,Zn,sql,2,12062,777c9016023157fcbad2650039786953049c7eff,"""Zn4 H44 C72 N28 O24""",PASS,
0000[Zn][sql]2[ASR]3.cif,0,0000[Zn][sql]2[ASR]3,ASR,Zn,sql,2,11135,5e0e534486a86ff6cc324c8e76b8c7123103bcd8,"""Zn2 H68 C72 N8 O8""",PASS,
0000[Zn][sql]2[ASR]4.cif,0,0000[Zn][sql]2[ASR]4,ASR,Zn,sql,2,20148,154dc5a5b8ae36d514e3922ba3a155c272c1304e,"""Zn4 H96 C144 S2 N40 O8""",PASS,
0000[Zn][sra]3[ASR]1.cif,0,0000[Zn][sra]3[ASR]1,ASR,Zn,sra,3,8340,049060d68d2498a315fa2c84955293670201356c,"""Zn4 H28 C60 O24""",PASS,
0000[Zn][ths]3[ASR]1.cif,0,0000[Zn][ths]3[ASR]1,ASR,Zn,ths,3,3308,d8fb20da1867f32407459a3dab3e7b9bc1206cf0,"""Zn4 C12 O24""",PASS,
0000[Zr][bcu]3[ASR]1.cif,0,0000[Zr][bcu]3[ASR]1,ASR,Zr,bcu,3,9573,730fae4faf08c974c9516116bc76294025bcd2e6,"""Zr6 H24 C64 N16 O24""",PASS,
1041782.cif,1041782,mm,,,,,33930,b5822f7f277385d5a33e018fb2ea0085a82847f7,'C42 H64 K O35',PASS,
1769173.cif,1769173,671074-ICSD,,,,,6112,e86945a3a88a0e89868989d7e67345c39ed253ff,Sc1,PASS,
1979[Cu][cds]3[ASR]1.cif,1979,1979[Cu][cds]3[ASR]1,ASR,Cu,cds,3,2107,4f8d615f011578bf2e6fd9e0b99cbf5d69099e8f,"""Cu4 C6 S6 N6""",PASS,
1986[Nd][sqc]3[ASR]1.cif,1986,1986[Nd][sqc]3[ASR]1,ASR,Nd,sqc,3,6881,f221de7852199c6568747a72aca1baf80591884c,"""Nd4 H36 C30 O24""",PASS,
1991[Ag][eci]3[ASR]1.cif,1991,1991[Ag][eci]3[ASR]1,ASR,Ag,eci,3,9378,d63a8f9228f417e52ed8f7edd3f1f4c819428166,"""Ag4 H64 C40 S16 O8""",PASS,
1993[CuCo][tfk]3[ASR]1.cif,1993,1993[CuCo][tfk]3[ASR]1,ASR,CuCo,tfk,3,13001,a14c56ecf9e8a9f131392be597f349b1219a8130,"""Co2 Cu4 H72 C72 N24 Cl12""",PASS,
1994852.cif,1994852,exp_102,,,,,4523548,71a8c2754065dbf80aa3182a834655fec6d47bd7,'C42 H40 N7 O11 Pr',PASS,
1994853.cif,1994853,exp_105,,,,,4268024,caa8bc8f3381589dbe05e3fe896e71af2cb5800d,'C42 H40 Er N7 O11',PASS,
1994[Ag][dia]3[ASR]1.cif,1994,1994[Ag][dia]3[ASR]1,ASR,Ag,dia,3,3943,10c2d9af9f0b58f41846f841616b355fd7a8a780,"""Ag2 H16 C24 N8""",PASS,
1996[Ce][nan]3[ASR]1.cif,1996,1996[Ce][nan]3[ASR]1,ASR,Ce,nan,3,3159,494a56e0b6b929e62bf42d5bf5dd92aabd42bfe7,"""Ce4 C10 O24""",PASS,
1996[La][nia]3[ASR]1.cif,1996,1996[La][nia]3[ASR]1,ASR,La,nia,3,6050,80e335864df1bafb974d3127fa1734a4e6a472fc,"""La4 H24 C24 O30""",PASS,
1996[Zn][dia]3[ASR]1.cif,1996,1996[Zn][dia]3[ASR]1,ASR,Zn,dia,3,21082,2c3d226fbf0d037b288449d8112be5a3ac9478f4,"""Zn4 H160 C96 N16 O32""",PASS,
1997[Ag][nan]3[ASR]1.cif,1997,1997[Ag][nan]3[ASR]1,ASR,Ag,nan,3,13619,47f7787ffa30ca1cda056c4f273ad589ec30ac7b,"""Ag4 H80 C96 N16""",PASS,
1997[Ce][pts]3[ASR]1.cif,1997,1997[Ce][pts]3[ASR]1,ASR,Ce,pts,3,10344,f36c97fdafbd9322519bb5f4a6bcd951310ad93a,"""Ce2 H76 C44 N8 O16""",PASS,
1997[Cu][dia]3[ASR]1.cif,1997,1997[Cu][dia]3[ASR]1,ASR,Cu,dia,3,20128,49744dfc074cc6576a782fa4c9ba32ddb46eccc3,"""Cu6 H96 C168 N24""",PASS,
1998[Co][nan]3[ASR]1.cif,1998,1998[Co][nan]3[ASR]1,ASR,Co,nan,3,17909,3cf4d604fc19c7b1272fbc561fff4d1635fcfa51,"""Co20 H104 C64 O72""",PASS,
1998[CuMo][nan]3[ASR]1.cif,1998,1998[CuMo][nan]3[ASR]1,ASR,CuMo,nan,3,9373,9629a29fe68a750a31f4f86399c6a8df9f5fbef3,"""Cu8 Mo8 H36 C40 N12 O28""",PASS,
1998[Cu][cds]3[ASR]1.cif,1998,1998[Cu][cds]3[ASR]1,ASR,Cu,cds,3,28732,327669c3321cf4734ce1be0837b374ca626bbd4b,"""Cu8 H192 C192 N32""",PASS,
1998[In][nan]3[ASR]1.cif,1998,1998[In][nan]3[ASR]1,ASR,In,nan,3,3703,a334fb4ae0133eefa71026e4dc23c9de9a1bec3c,"""In4 P6 C4 O32""",PASS,
1998[La][nan]3[ASR]1.cif,1998,1998[La][nan]3[ASR]1,ASR,La,nan,3,4359,c7f65b4b593e8e821345cf3ec26a4ee9ef7f984b,"""La2 H24 C18 O12""",PASS,
1998[Nd][sqc]3[ASR]1.cif,1998,1998[Nd][sqc]3[ASR]1,ASR,Nd,sqc,3,6889,45487989e9747d7492d83707c1bdc4fa6a3cbd7f,"""Nd4 H36 C30 O24""",PASS,
1998[Ni][pcu]3[ASR]1.cif,1998,1998[Ni][pcu]3[ASR]1,ASR,Ni,pcu,3,11923,7c070ddcf416cb1edcb0390d724c8b8f711e554e,"""Ni2 H72 C72 S12 N12""",PASS,
1998[V][nan]3[ASR]1.cif,1998,1998[V][nan]3[ASR]1,ASR,V,nan,3,4495,58622c1b4c3ba9a599e72eecc4be0164665e3258,"""V6 P8 H8 C4 O32""",PASS,
1998[V][nan]3[ASR]2.cif,1998,1998[V][nan]3[ASR]2,ASR,V,nan,3,5963,69d4a74944c3d21e28137a30b0733f495082621a,"""V8 P8 H24 C12 O28""",PASS,
1999[Ag][ths]3[ASR]1.cif,1999,1999[Ag][ths]3[ASR]1,ASR,Ag,ths,3,11247,47ad66536a78de3b8ce9bde61888903a77bc5825,"""Ag4 H52 C88 N12 O4""",PASS,
1999[Cd][dia]3[ASR]1.cif,1999,1999[Cd][dia]3[ASR]1,ASR,Cd,dia,3,14925,c295ea1a24a6678d251324a60b9f9c6080973812,"""Cd8 H64 C96 N16 O32""",PASS,
1999[Cd][dia]3[ASR]2.cif,1999,1999[Cd][dia]3[ASR]2,ASR,Cd,dia,3,14947,0f39e8ca7cc42d17a540a9e067f57b810de0f16e,"""Cd8 H64 C96 N16 O32""",PASS,
1999[Cd][nan]3[ASR]1.cif,1999,1999[Cd][nan]3[ASR]1,ASR,Cd,nan,3,7548,536928b28bd2de4743f7386d06df8b0fb432c3ea,"""Cd4 H32 C40 S4 N8 O16""",PASS,
1999[Co][crb]3[ASR]1.cif,1999,1999[Co][crb]3[ASR]1,ASR,Co,crb,3,7559,0306ebc7164f1ce280366a4dcbaf394420f2b895,"""Co8 H28 C36 N16 O16""",PASS,
1999[Co][ths]3[ASR]1.cif,1999,1999[Co][ths]3[ASR]1,ASR,Co,ths,3,9938,18cf2f4c1c09b13fc988db6bb175871eaa0417de,"""Co4 H48 C60 N16 O12""",PASS,
1999[Cu][pts]3[ASR]1.cif,1999,1999[Cu][pts]3[ASR]1,ASR,Cu,pts,3,2899,726735a1f2524ee15131ce530e740ea57eed3a9a,"""Cu2 H4 C20 N8""",PASS,
1999[Fe][nan]3[ASR]1.cif,1999,1999[Fe][nan]3[ASR]1,ASR,Fe,nan,3,7560,3e054851a4eb8f506a5998a8b13ca553094d4722,"""Fe8 P12 H12 C8 O64""",PASS,
1999[Fe][nan]3[ASR]2.cif,1999,1999[Fe][nan]3[ASR]2,ASR,Fe,nan,3,4896,0e59ddb316b5aa0884ddd11775b58b4fa2d92a70,"""Fe8 P4 C12 O40""",PASS,
1999[Mn][pcu]3[ASR]1.cif,1999,1999[Mn][pcu]3[ASR]1,ASR,Mn,pcu,3,14310,7393f516aa5d4c9b168030593e5fc963175c0e44,"""Mn2 H120 C60 N12 O12""",PASS,
1999[Ti][bcu]3[ASR]1.cif,1999,1999[Ti][bcu]3[ASR]1,ASR,Ti,bcu,3,20273,3cca6e80804ce8d8295929e79bf264e254966ca7,"""Ti8 H96 C160 O32""",PASS,
1999[Ti][hex]3[ASR]1.cif,1999,1999[Ti][hex]3[ASR]1,ASR,Ti,hex,3,13919,8c63117d47f198d1dca58192d87755e57fb6f668,"""Ti8 H64 C96 O32""",PASS,
2000[Ag][bpv]3[ASR]1.cif,2000,2000[Ag][bpv]3[ASR]1,ASR,Ag,bpv,3,17384,bde70810a779ccc7169d1119d5fb166a119f67f9,"""Ag12 H72 C120 N48""",PASS,
2000[Al][nan]3[ASR]1.cif,2000,2000[Al][nan]3[ASR]1,ASR,Al,nan,3,5430,ac5adb105eb2fb15beb05580c5600809a237d9c6,"""Al8 P8 C8 O48""",PASS,
2000[Al][sqc]3[ASR]1.cif,2000,2000[Al][sqc]3[ASR]1,ASR,Al,sqc,3,3020,300b8e28c2281ca3bc0544744eb8c8e6fd72dd68,"""Al4 P4 H8 C4 O12 F4""",PASS,
2000[Cd][pcu]3[ASR]1.cif,2000,2000[Cd][pcu]3[ASR]1,ASR,Cd,pcu,3,22882,aa531bb091499589c75b5a53023d44982075dff3,"""Cd8 H96 C144 N76 O12""",PASS,
2000[Co][nan]3[ASR]1.cif,2000,2000[Co][nan]3[ASR]1,ASR,Co,nan,3,5150,63696109e25646261f7eff202635539225cffe7b,"""Co8 P4 H4 C12 O40""",PASS,
2000[Cu][pts]3[ASR]1.cif,2000,2000[Cu][pts]3[ASR]1,ASR,Cu,pts,3,5431,a98ddb4233a0663cd44c023d84a058c616d1b1d0,"""Cu4 H24 C28 O16""",PASS,
2000[Cu][pts]3[ASR]2.cif,2000,2000[Cu][pts]3[ASR]2,ASR,Cu,pts,3,6207,699eedd9577f3e0c8bce593b7e93f3db6a01c2ff,"""Cu4 H28 C40 I4 N8""",PASS,
2000[Cu][pts]3[ASR]3.cif,2000,2000[Cu][pts]3[ASR]3,ASR,Cu,pts,3,6205,e6164f98f1e01695be3742aad38556afc2c0a7bb,"""Cu4 H28 C40 I4 N8""",PASS,
2000[Cu][sod]3[ASR]1.cif,2000,2000[Cu][sod]3[ASR]1,ASR,Cu,sod,3,17339,c2650b136890a6220f8aa411e36b4b22454ccb93,"""Cu12 H72 C96 N48 O24""",PASS,
2000[Er][scu]3[ASR]1.cif,2000,2000[Er][scu]3[ASR]1,ASR,Er,scu,3,7299,778d286b6ad311b201437e6c4e898dc38205ed5c,"""Er4 H36 C36 O24""",PASS,
2000[Eu][nia]3[ASR]1.cif,2000,2000[Eu][nia]3[ASR]1,ASR,Eu,nia,3,6090,3b301c19f22c12560545ae3de5607a49a7918f84,"""Eu4 H24 C24 O30""",PASS,
2000[Mn][fet]3[ASR]1.cif,2000,2000[Mn][fet]3[ASR]1,ASR,Mn,fet,3,8869,b2ee2afdd51ce33963afb8f1935c5f91fb364c34,"""Mn4 H40 C56 N8 O16""",PASS,
2000[Mn][lvt]2[ASR]1.cif,2000,2000[Mn][lvt]2[ASR]1,ASR,Mn,lvt,2,49505,29cfa0e67ace9f7e99590dc0c98d97640f4c11a6,"""Mn24 H264 C312 N64 O72""",PASS,
2000[Mn][sxd]3[ASR]1.cif,2000,2000[Mn][sxd]3[ASR]1,ASR,Mn,sxd,3,14304,84860e1a68d588037cf49d5c104af459c3febd5b,"""Mn2 H120 C60 N12 O12""",PASS,
2000[Nd][pcu]3[ASR]1.cif,2000,2000[Nd][pcu]3[ASR]1,ASR,Nd,pcu,3,7468,91c099c3d53128387edbc0584b5f5e24b9a8aadc,"""Nd1 H60 C30 N6 O6""",PASS,
2000[Pr][nia]3[ASR]1.cif,2000,2000[Pr][nia]3[ASR]1,ASR,Pr,nia,3,6075,d922418096e353dc40ed4986352c448884abfb2f,"""Pr4 H24 C24 O30""",PASS,
2000[Zn][pts]3[ASR]1.cif,2000,2000[Zn][pts]3[ASR]1,ASR,Zn,pts,3,24040,23450069f9a670a6f29de11cdf73ee1105207198,"""Zn8 H104 C192 N16 O32""",PASS,
2001[CdZr][sqc]3[ASR]1.cif,2001,2001[CdZr][sqc]3[ASR]1,ASR,CdZr,sqc,3,2447,823cb95b4cdda87305eac7f29e247aad7702f38e,"""Zr1 Cd2 C8 O16""",PASS,
2001[Cd][lvt]3[ASR]1.cif,2001,2001[Cd][lvt]3[ASR]1,ASR,Cd,lvt,3,10183,418947956643af3cbfe5d6ea7fa7012951e54b57,"""Cd8 H32 C64 Cl8 O32""",PASS,
2001[Cd][nan]3[ASR]1.cif,2001,2001[Cd][nan]3[ASR]1,ASR,Cd,nan,3,4504,5deaeb3af3dd116845ab16a82fa708892ffc117d,"""Cd2 H16 C24 N4 O12""",PASS,
2001[Co][dia]3[ASR]1.cif,2001,2001[Co][dia]3[ASR]1,ASR,Co,dia,3,8216,5ef140120cf111f22d8f68511e042989a159f838,"""Co4 H36 C48 N8 O18""",PASS,
2001[Co][dia]3[ASR]3.cif,2001,2001[Co][dia]3[ASR]3,ASR,Co,dia,3,8225,491072225e7a96276d2911abc5a181b595371642,"""Co4 H36 C48 N8 O18""",PASS,
2001[Co][dia]3[ASR]4.cif,2001,2001[Co][dia]3[ASR]4,ASR,Co,dia,3,8194,2dc16c7cadebdecf167e4b2caf532a6a15a726ef,"""Co4 H36 C48 N8 O18""",PASS,
2001[Co][dia]3[ASR]5.cif,2001,2001[Co][dia]3[ASR]5,ASR,Co,dia,3,10180,1a64d1e91e141c9b1fedcef5eb2ee1f5f893aa53,"""Co4 H50 C64 N8 O18""",PASS,
2001[Co][nan]3[ASR]1.cif,2001,2001[Co][nan]3[ASR]1,ASR,Co,nan,3,3500,2d65dec8ba30546683133f5e5092973c9f322977,"""Co3 H18 C8 O14""",PASS,
2001[Cu][cds]3[ASR]1.cif,2001,2001[Cu][cds]3[ASR]1,ASR,Cu,cds,3,21031,555dfbe3d63f6c231935ccb38131ed13c2b39fca,"""Cu4 H160 C128 N16""",PASS,
2001[Cu][kdd]3[ASR]1.cif,2001,2001[Cu][kdd]3[ASR]1,ASR,Cu,kdd,3,4229,6254e7732c8efb4f0aee481e2d52fbcb154cdbc5,"""Cu2 H16 C24 N4 O8""",PASS,
2001[Cu][nan]3[ASR]1.cif,2001,2001[Cu][nan]3[ASR]1,ASR,Cu,nan,3,4636,fbf808dc0a40bcbba9f3e3b998cba50e3002b6ba,"""Cu4 P4 H16 C20 N4 O12""",PASS,
2001[Cu][nan]3[ASR]2.cif,2001,2001[Cu][nan]3[ASR]2,ASR,Cu,nan,3,26982,65e5e68fa7016b486c22ac119f2b6f03580096fb,"""Cu12 H120 C216 O48""",PASS,
2001[Cu][nan]3[ASR]4.cif,2001,2001[Cu][nan]3[ASR]4,ASR,Cu,nan,3,28518,5446bdfa0a441b9ddec910356ea0edbdafc29014,"""Cu12 H160 C180 N36 O32""",PASS,
2001[Cu][sod]3[ASR]1.cif,2001,2001[Cu][sod]3[ASR]1,ASR,Cu,sod,3,7429,7ee9d86cc98e7e7abf2098c2d46ed29b75c30ed2,"""Cu6 H36 C36 N24""",PASS,
2001[La][nan]3[ASR]1.cif,2001,2001[La][nan]3[ASR]1,ASR,La,nan,3,4350,ec9889e7735425dea71a2c1beb2910f6ecb0d65d,"""La2 H24 C18 O12""",PASS,
2001[Ni][dia]3[ASR]1.cif,2001,2001[Ni][dia]3[ASR]1,ASR,Ni,dia,3,10191,29b9b1d022f51892540ab0cc220d926c30016503,"""Ni4 H50 C64 N8 O18""",PASS,
